species_code,stratum,hauljoin,vessel,cruise,sex,length,frequency,year
21740,61,-15798,94,201601,2,630,7,2016
10110,61,-15798,94,201601,1,200,1,2016
10110,61,-15798,94,201601,1,270,1,2016
10110,61,-15798,94,201601,2,280,1,2016
10110,61,-15798,94,201601,1,290,1,2016
10110,61,-15798,94,201601,1,300,2,2016
10110,61,-15798,94,201601,2,300,3,2016
10110,61,-15798,94,201601,1,310,1,2016
10110,61,-15798,94,201601,2,310,3,2016
10110,61,-15798,94,201601,1,320,1,2016
10110,61,-15798,94,201601,2,320,4,2016
10110,61,-15798,94,201601,1,330,3,2016
10110,61,-15798,94,201601,2,330,4,2016
10110,61,-15798,94,201601,2,340,6,2016
10110,61,-15798,94,201601,1,350,1,2016
10110,61,-15798,94,201601,2,350,4,2016
10110,61,-15798,94,201601,1,360,1,2016
10110,61,-15798,94,201601,2,360,5,2016
10110,61,-15798,94,201601,1,370,4,2016
10110,61,-15798,94,201601,2,370,3,2016
10110,61,-15798,94,201601,1,380,1,2016
10110,61,-15798,94,201601,2,380,1,2016
10110,61,-15798,94,201601,1,400,2,2016
10110,61,-15798,94,201601,1,410,1,2016
10110,61,-15798,94,201601,2,410,4,2016
10110,61,-15798,94,201601,2,420,1,2016
10110,61,-15798,94,201601,2,430,2,2016
10110,61,-15798,94,201601,1,440,1,2016
10110,61,-15798,94,201601,2,440,1,2016
10110,61,-15798,94,201601,2,460,1,2016
10110,61,-15798,94,201601,2,480,1,2016
10110,61,-15798,94,201601,2,490,3,2016
10110,61,-15798,94,201601,2,500,1,2016
10110,61,-15798,94,201601,2,520,2,2016
10110,61,-15798,94,201601,2,530,2,2016
10110,61,-15798,94,201601,2,540,1,2016
10110,61,-15798,94,201601,2,550,5,2016
10110,61,-15798,94,201601,2,570,2,2016
10110,61,-15798,94,201601,2,600,1,2016
10110,61,-15798,94,201601,2,610,1,2016
10110,61,-15798,94,201601,2,690,1,2016
10112,61,-15798,94,201601,2,280,1,2016
10112,61,-15798,94,201601,1,300,1,2016
10112,61,-15798,94,201601,2,320,3,2016
10112,61,-15798,94,201601,1,330,5,2016
10112,61,-15798,94,201601,2,340,1,2016
10112,61,-15798,94,201601,2,350,1,2016
10112,61,-15798,94,201601,1,360,3,2016
10112,61,-15798,94,201601,2,360,1,2016
10112,61,-15798,94,201601,2,370,1,2016
10112,61,-15798,94,201601,1,390,1,2016
10112,61,-15798,94,201601,2,400,2,2016
10112,61,-15798,94,201601,1,410,2,2016
10112,61,-15798,94,201601,2,410,1,2016
10112,61,-15798,94,201601,1,420,1,2016
10112,61,-15798,94,201601,2,420,1,2016
10112,61,-15798,94,201601,1,440,1,2016
10112,61,-15798,94,201601,1,450,1,2016
10112,61,-15798,94,201601,2,460,1,2016
10130,61,-15798,94,201601,2,120,2,2016
10130,61,-15798,94,201601,1,130,3,2016
10130,61,-15798,94,201601,2,130,1,2016
10130,61,-15798,94,201601,1,140,1,2016
10130,61,-15798,94,201601,2,140,4,2016
10130,61,-15798,94,201601,1,150,2,2016
10130,61,-15798,94,201601,2,150,3,2016
10130,61,-15798,94,201601,1,160,3,2016
10130,61,-15798,94,201601,2,160,3,2016
10130,61,-15798,94,201601,1,170,8,2016
10130,61,-15798,94,201601,2,170,6,2016
10130,61,-15798,94,201601,1,180,2,2016
10130,61,-15798,94,201601,2,180,1,2016
10130,61,-15798,94,201601,2,190,1,2016
10130,61,-15798,94,201601,2,210,1,2016
10130,61,-15798,94,201601,1,230,5,2016
10130,61,-15798,94,201601,2,230,2,2016
10130,61,-15798,94,201601,1,240,2,2016
10130,61,-15798,94,201601,2,240,3,2016
10130,61,-15798,94,201601,1,250,7,2016
10130,61,-15798,94,201601,2,250,4,2016
10130,61,-15798,94,201601,1,260,8,2016
10130,61,-15798,94,201601,2,260,9,2016
10130,61,-15798,94,201601,1,270,6,2016
10130,61,-15798,94,201601,2,270,9,2016
10130,61,-15798,94,201601,1,280,2,2016
10130,61,-15798,94,201601,2,280,2,2016
10130,61,-15798,94,201601,1,290,1,2016
10110,61,-15806,94,201601,2,160,1,2016
10110,61,-15806,94,201601,2,170,2,2016
10110,61,-15806,94,201601,1,180,1,2016
10110,61,-15806,94,201601,2,180,3,2016
10110,61,-15806,94,201601,1,210,2,2016
10110,61,-15806,94,201601,1,220,1,2016
10110,61,-15806,94,201601,2,240,1,2016
10110,61,-15806,94,201601,1,250,1,2016
10110,61,-15806,94,201601,2,250,1,2016
10110,61,-15806,94,201601,1,260,1,2016
10110,61,-15806,94,201601,2,260,1,2016
10110,61,-15806,94,201601,2,280,2,2016
10110,61,-15806,94,201601,1,290,1,2016
10110,61,-15806,94,201601,2,290,1,2016
10110,61,-15806,94,201601,1,300,2,2016
10110,61,-15806,94,201601,2,300,2,2016
10110,61,-15806,94,201601,1,310,1,2016
10110,61,-15806,94,201601,2,310,6,2016
10110,61,-15806,94,201601,1,320,2,2016
10110,61,-15806,94,201601,2,320,2,2016
10110,61,-15806,94,201601,1,330,1,2016
10110,61,-15806,94,201601,2,330,2,2016
10110,61,-15806,94,201601,1,340,1,2016
10110,61,-15806,94,201601,2,340,11,2016
10110,61,-15806,94,201601,1,350,3,2016
10110,61,-15806,94,201601,2,350,5,2016
10110,61,-15806,94,201601,2,360,1,2016
10110,61,-15806,94,201601,1,370,1,2016
10110,61,-15806,94,201601,2,370,2,2016
10110,61,-15806,94,201601,1,380,1,2016
10110,61,-15806,94,201601,2,380,4,2016
10110,61,-15806,94,201601,1,390,1,2016
10110,61,-15806,94,201601,2,390,1,2016
10110,61,-15806,94,201601,2,400,1,2016
10110,61,-15806,94,201601,2,410,3,2016
10110,61,-15806,94,201601,1,420,1,2016
10110,61,-15806,94,201601,1,430,1,2016
10110,61,-15806,94,201601,2,430,1,2016
10110,61,-15806,94,201601,2,450,4,2016
10110,61,-15806,94,201601,2,460,1,2016
10110,61,-15806,94,201601,2,470,6,2016
10110,61,-15806,94,201601,2,480,1,2016
10110,61,-15806,94,201601,2,490,3,2016
10110,61,-15806,94,201601,2,500,2,2016
10110,61,-15806,94,201601,2,510,1,2016
10110,61,-15806,94,201601,2,520,4,2016
10110,61,-15806,94,201601,2,530,2,2016
10110,61,-15806,94,201601,1,540,1,2016
10110,61,-15806,94,201601,2,550,4,2016
10110,61,-15806,94,201601,2,560,2,2016
10110,61,-15806,94,201601,2,570,2,2016
10110,61,-15806,94,201601,2,580,1,2016
10110,61,-15806,94,201601,2,600,2,2016
10110,61,-15806,94,201601,2,670,1,2016
10110,61,-15806,94,201601,2,690,1,2016
10112,61,-15806,94,201601,1,250,1,2016
10112,61,-15806,94,201601,1,260,1,2016
10112,61,-15806,94,201601,1,270,1,2016
10112,61,-15806,94,201601,2,270,1,2016
10112,61,-15806,94,201601,1,300,2,2016
10112,61,-15806,94,201601,2,300,1,2016
10112,61,-15806,94,201601,2,310,2,2016
10112,61,-15806,94,201601,1,320,2,2016
10112,61,-15806,94,201601,2,320,5,2016
10112,61,-15806,94,201601,1,330,3,2016
10112,61,-15806,94,201601,2,330,2,2016
10112,61,-15806,94,201601,1,340,1,2016
10112,61,-15806,94,201601,2,340,3,2016
10112,61,-15806,94,201601,1,350,2,2016
10112,61,-15806,94,201601,2,350,1,2016
10112,61,-15806,94,201601,1,360,2,2016
10112,61,-15806,94,201601,2,360,1,2016
10112,61,-15806,94,201601,1,380,1,2016
10112,61,-15806,94,201601,2,380,2,2016
10112,61,-15806,94,201601,1,390,2,2016
10112,61,-15806,94,201601,1,400,3,2016
10112,61,-15806,94,201601,2,400,1,2016
10112,61,-15806,94,201601,1,410,2,2016
10112,61,-15806,94,201601,2,410,2,2016
10112,61,-15806,94,201601,1,420,4,2016
10112,61,-15806,94,201601,2,420,1,2016
10112,61,-15806,94,201601,2,430,1,2016
10112,61,-15806,94,201601,1,440,1,2016
10112,61,-15806,94,201601,2,450,1,2016
10112,61,-15806,94,201601,2,460,1,2016
10112,61,-15806,94,201601,1,530,1,2016
10112,61,-15806,94,201601,2,550,1,2016
10112,61,-15806,94,201601,2,600,1,2016
10130,61,-15806,94,201601,3,110,1,2016
10130,61,-15806,94,201601,2,120,1,2016
10130,61,-15806,94,201601,1,130,2,2016
10130,61,-15806,94,201601,2,130,1,2016
10130,61,-15806,94,201601,1,140,1,2016
10130,61,-15806,94,201601,2,140,3,2016
10130,61,-15806,94,201601,1,150,3,2016
10130,61,-15806,94,201601,2,150,4,2016
10130,61,-15806,94,201601,1,160,8,2016
10130,61,-15806,94,201601,2,160,9,2016
10130,61,-15806,94,201601,1,170,5,2016
10130,61,-15806,94,201601,2,170,5,2016
10130,61,-15806,94,201601,1,190,1,2016
10130,61,-15806,94,201601,1,230,1,2016
10130,61,-15806,94,201601,2,230,2,2016
10130,61,-15806,94,201601,1,240,2,2016
10130,61,-15806,94,201601,1,250,3,2016
10130,61,-15806,94,201601,2,250,6,2016
10130,61,-15806,94,201601,1,260,5,2016
10130,61,-15806,94,201601,2,260,6,2016
10130,61,-15806,94,201601,1,270,4,2016
10130,61,-15806,94,201601,2,270,6,2016
10130,61,-15806,94,201601,1,280,2,2016
10130,61,-15806,94,201601,2,280,2,2016
10130,61,-15806,94,201601,1,290,1,2016
10130,61,-15806,94,201601,2,290,2,2016
10130,61,-15806,94,201601,1,310,1,2016
10130,61,-15806,94,201601,1,320,3,2016
10130,61,-15806,94,201601,1,330,2,2016
10130,61,-15806,94,201601,1,340,3,2016
10130,61,-15806,94,201601,2,340,1,2016
10130,61,-15806,94,201601,2,350,3,2016
10130,61,-15806,94,201601,1,360,2,2016
21720,61,-15806,94,201601,1,520,2,2016
21720,61,-15806,94,201601,1,580,1,2016
21720,61,-15806,94,201601,2,580,2,2016
21720,61,-15806,94,201601,2,650,1,2016
21720,61,-15806,94,201601,2,680,1,2016
21720,61,-15806,94,201601,1,720,1,2016
21720,61,-15806,94,201601,2,730,1,2016
21720,61,-15806,94,201601,2,740,2,2016
21720,61,-15806,94,201601,2,760,1,2016
21720,61,-15806,94,201601,2,770,1,2016
21720,61,-15806,94,201601,1,780,1,2016
21740,61,-15806,94,201601,1,410,3,2016
21740,61,-15806,94,201601,1,430,2,2016
21740,61,-15806,94,201601,2,430,1,2016
21740,61,-15806,94,201601,1,440,3,2016
21740,61,-15806,94,201601,1,450,3,2016
21740,61,-15806,94,201601,2,450,3,2016
21740,61,-15806,94,201601,1,460,6,2016
21740,61,-15806,94,201601,2,460,1,2016
21740,61,-15806,94,201601,1,470,9,2016
21740,61,-15806,94,201601,2,470,2,2016
21740,61,-15806,94,201601,1,480,4,2016
21740,61,-15806,94,201601,2,480,2,2016
21740,61,-15806,94,201601,1,490,7,2016
21740,61,-15806,94,201601,2,490,4,2016
21740,61,-15806,94,201601,1,500,14,2016
21740,61,-15806,94,201601,2,500,4,2016
21740,61,-15806,94,201601,1,510,2,2016
21740,61,-15806,94,201601,2,510,3,2016
21740,61,-15806,94,201601,1,520,6,2016
21740,61,-15806,94,201601,2,520,8,2016
21740,61,-15806,94,201601,1,530,5,2016
21740,61,-15806,94,201601,2,530,12,2016
21740,61,-15806,94,201601,1,540,6,2016
21740,61,-15806,94,201601,2,540,5,2016
21740,61,-15806,94,201601,2,550,6,2016
21740,61,-15806,94,201601,1,560,1,2016
21740,61,-15806,94,201601,2,560,3,2016
21740,61,-15806,94,201601,2,570,4,2016
21740,61,-15806,94,201601,2,590,2,2016
21740,61,-15806,94,201601,1,600,1,2016
21740,61,-15806,94,201601,2,600,1,2016
21740,61,-15806,94,201601,2,610,1,2016
10110,61,-15807,94,201601,2,200,2,2016
10110,61,-15807,94,201601,1,210,1,2016
10110,61,-15807,94,201601,2,240,1,2016
10110,61,-15807,94,201601,1,250,1,2016
10110,61,-15807,94,201601,2,260,2,2016
10110,61,-15807,94,201601,2,270,1,2016
10110,61,-15807,94,201601,2,280,2,2016
10110,61,-15807,94,201601,2,290,1,2016
10110,61,-15807,94,201601,1,300,1,2016
10110,61,-15807,94,201601,2,300,1,2016
10110,61,-15807,94,201601,2,310,1,2016
10110,61,-15807,94,201601,2,320,5,2016
10110,61,-15807,94,201601,2,330,3,2016
10110,61,-15807,94,201601,2,340,1,2016
10110,61,-15807,94,201601,2,350,5,2016
10110,61,-15807,94,201601,2,360,2,2016
10110,61,-15807,94,201601,1,380,2,2016
10110,61,-15807,94,201601,2,380,4,2016
10110,61,-15807,94,201601,2,400,1,2016
10110,61,-15807,94,201601,1,440,1,2016
10110,61,-15807,94,201601,2,440,1,2016
10110,61,-15807,94,201601,2,460,1,2016
10110,61,-15807,94,201601,2,470,2,2016
10110,61,-15807,94,201601,2,480,1,2016
10110,61,-15807,94,201601,2,490,2,2016
10110,61,-15807,94,201601,2,500,1,2016
10110,61,-15807,94,201601,2,520,1,2016
10110,61,-15807,94,201601,2,530,1,2016
10110,61,-15807,94,201601,2,540,1,2016
10110,61,-15807,94,201601,2,560,1,2016
10110,61,-15807,94,201601,2,580,2,2016
10110,61,-15807,94,201601,2,620,1,2016
10110,61,-15807,94,201601,2,630,1,2016
10112,61,-15807,94,201601,2,180,1,2016
10112,61,-15807,94,201601,1,220,1,2016
10112,61,-15807,94,201601,1,260,1,2016
10112,61,-15807,94,201601,2,260,1,2016
10112,61,-15807,94,201601,2,270,2,2016
10112,61,-15807,94,201601,1,280,3,2016
10112,61,-15807,94,201601,1,300,1,2016
10112,61,-15807,94,201601,2,310,1,2016
10112,61,-15807,94,201601,1,320,2,2016
10112,61,-15807,94,201601,1,330,1,2016
10112,61,-15807,94,201601,2,330,2,2016
10112,61,-15807,94,201601,1,340,1,2016
10112,61,-15807,94,201601,2,340,1,2016
10112,61,-15807,94,201601,1,360,1,2016
10112,61,-15807,94,201601,2,410,1,2016
10112,61,-15807,94,201601,1,430,1,2016
10130,61,-15807,94,201601,2,120,1,2016
10130,61,-15807,94,201601,1,140,4,2016
10130,61,-15807,94,201601,2,140,1,2016
10130,61,-15807,94,201601,1,150,1,2016
10130,61,-15807,94,201601,2,150,4,2016
10130,61,-15807,94,201601,2,160,3,2016
10130,61,-15807,94,201601,1,170,1,2016
10130,61,-15807,94,201601,2,220,2,2016
10130,61,-15807,94,201601,1,230,1,2016
10130,61,-15807,94,201601,1,240,1,2016
10130,61,-15807,94,201601,2,240,1,2016
10130,61,-15807,94,201601,1,250,8,2016
10130,61,-15807,94,201601,2,250,2,2016
10130,61,-15807,94,201601,1,260,5,2016
10130,61,-15807,94,201601,2,260,4,2016
10130,61,-15807,94,201601,1,270,6,2016
10130,61,-15807,94,201601,2,270,5,2016
10130,61,-15807,94,201601,1,280,2,2016
10130,61,-15807,94,201601,2,280,6,2016
10130,61,-15807,94,201601,1,290,3,2016
10130,61,-15807,94,201601,2,290,2,2016
10130,61,-15807,94,201601,1,300,1,2016
10130,61,-15807,94,201601,2,300,1,2016
10130,61,-15807,94,201601,2,310,2,2016
10130,61,-15807,94,201601,1,320,1,2016
10130,61,-15807,94,201601,1,330,5,2016
10130,61,-15807,94,201601,1,340,6,2016
10130,61,-15807,94,201601,1,350,6,2016
10130,61,-15807,94,201601,2,350,2,2016
10130,61,-15807,94,201601,1,360,2,2016
10130,61,-15807,94,201601,2,360,2,2016
10130,61,-15807,94,201601,1,370,2,2016
10130,61,-15807,94,201601,2,370,2,2016
10130,61,-15807,94,201601,2,380,1,2016
10130,61,-15807,94,201601,2,390,1,2016
10130,61,-15807,94,201601,2,400,1,2016
21720,61,-15807,94,201601,2,500,1,2016
21720,61,-15807,94,201601,1,510,1,2016
21720,61,-15807,94,201601,1,540,1,2016
21720,61,-15807,94,201601,2,560,1,2016
21720,61,-15807,94,201601,2,580,1,2016
21720,61,-15807,94,201601,1,590,1,2016
21720,61,-15807,94,201601,2,610,1,2016
21720,61,-15807,94,201601,1,630,1,2016
21720,61,-15807,94,201601,1,640,2,2016
21720,61,-15807,94,201601,1,650,1,2016
21720,61,-15807,94,201601,2,660,1,2016
21720,61,-15807,94,201601,1,670,1,2016
21720,61,-15807,94,201601,2,670,2,2016
21720,61,-15807,94,201601,2,690,1,2016
21720,61,-15807,94,201601,2,710,1,2016
21720,61,-15807,94,201601,2,720,1,2016
21720,61,-15807,94,201601,1,750,1,2016
21720,61,-15807,94,201601,2,820,1,2016
21720,61,-15807,94,201601,2,840,1,2016
21720,61,-15807,94,201601,1,920,1,2016
21740,61,-15807,94,201601,2,150,4,2016
21740,61,-15807,94,201601,2,250,4,2016
21740,61,-15807,94,201601,1,350,30,2016
21740,61,-15807,94,201601,2,350,30,2016
21740,61,-15807,94,201601,1,360,30,2016
21740,61,-15807,94,201601,2,360,30,2016
21740,61,-15807,94,201601,1,370,30,2016
21740,61,-15807,94,201601,1,380,59,2016
21740,61,-15807,94,201601,2,380,59,2016
21740,61,-15807,94,201601,1,390,148,2016
21740,61,-15807,94,201601,2,390,148,2016
21740,61,-15807,94,201601,1,400,237,2016
21740,61,-15807,94,201601,2,400,207,2016
21740,61,-15807,94,201601,1,410,148,2016
21740,61,-15807,94,201601,2,410,207,2016
21740,61,-15807,94,201601,1,420,177,2016
21740,61,-15807,94,201601,2,420,325,2016
21740,61,-15807,94,201601,1,430,89,2016
21740,61,-15807,94,201601,2,430,266,2016
21740,61,-15807,94,201601,1,440,237,2016
21740,61,-15807,94,201601,2,440,89,2016
21740,61,-15807,94,201601,1,450,118,2016
21740,61,-15807,94,201601,2,450,30,2016
21740,61,-15807,94,201601,1,460,207,2016
21740,61,-15807,94,201601,2,460,148,2016
21740,61,-15807,94,201601,1,470,30,2016
21740,61,-15807,94,201601,2,470,118,2016
21740,61,-15807,94,201601,1,480,118,2016
21740,61,-15807,94,201601,2,480,89,2016
21740,61,-15807,94,201601,1,490,207,2016
21740,61,-15807,94,201601,2,490,89,2016
21740,61,-15807,94,201601,1,500,148,2016
21740,61,-15807,94,201601,2,500,89,2016
21740,61,-15807,94,201601,2,510,148,2016
21740,61,-15807,94,201601,1,520,30,2016
21740,61,-15807,94,201601,2,520,59,2016
21740,61,-15807,94,201601,2,530,59,2016
21740,61,-15807,94,201601,1,550,30,2016
21740,61,-15807,94,201601,2,550,30,2016
21740,61,-15807,94,201601,2,560,30,2016
10110,61,-15808,94,201601,2,160,1,2016
10110,61,-15808,94,201601,2,170,3,2016
10110,61,-15808,94,201601,2,180,1,2016
10110,61,-15808,94,201601,2,200,1,2016
10110,61,-15808,94,201601,2,210,1,2016
10110,61,-15808,94,201601,1,220,1,2016
10110,61,-15808,94,201601,2,240,1,2016
10110,61,-15808,94,201601,2,250,1,2016
10110,61,-15808,94,201601,2,260,2,2016
10110,61,-15808,94,201601,2,280,1,2016
10110,61,-15808,94,201601,2,290,1,2016
10110,61,-15808,94,201601,1,300,2,2016
10110,61,-15808,94,201601,2,300,1,2016
10110,61,-15808,94,201601,1,310,1,2016
10110,61,-15808,94,201601,2,310,3,2016
10110,61,-15808,94,201601,2,320,6,2016
10110,61,-15808,94,201601,2,340,10,2016
10110,61,-15808,94,201601,1,350,2,2016
10110,61,-15808,94,201601,2,350,2,2016
10110,61,-15808,94,201601,2,360,7,2016
10110,61,-15808,94,201601,2,370,4,2016
10110,61,-15808,94,201601,2,380,1,2016
10110,61,-15808,94,201601,2,390,1,2016
10110,61,-15808,94,201601,2,400,2,2016
10110,61,-15808,94,201601,1,410,2,2016
10110,61,-15808,94,201601,2,410,2,2016
10110,61,-15808,94,201601,1,420,2,2016
10110,61,-15808,94,201601,2,420,3,2016
10110,61,-15808,94,201601,1,430,1,2016
10110,61,-15808,94,201601,2,440,2,2016
10110,61,-15808,94,201601,1,450,1,2016
10110,61,-15808,94,201601,2,450,2,2016
10110,61,-15808,94,201601,2,460,3,2016
10110,61,-15808,94,201601,2,470,6,2016
10110,61,-15808,94,201601,2,480,2,2016
10110,61,-15808,94,201601,2,490,1,2016
10110,61,-15808,94,201601,2,500,3,2016
10110,61,-15808,94,201601,2,510,2,2016
10110,61,-15808,94,201601,2,520,2,2016
10110,61,-15808,94,201601,2,530,3,2016
10110,61,-15808,94,201601,2,540,4,2016
10110,61,-15808,94,201601,2,550,3,2016
10110,61,-15808,94,201601,2,560,6,2016
10110,61,-15808,94,201601,2,570,1,2016
10110,61,-15808,94,201601,2,580,4,2016
10110,61,-15808,94,201601,2,600,6,2016
10110,61,-15808,94,201601,2,610,4,2016
10110,61,-15808,94,201601,2,620,4,2016
10110,61,-15808,94,201601,2,630,2,2016
10110,61,-15808,94,201601,2,640,2,2016
10110,61,-15808,94,201601,2,650,2,2016
10110,61,-15808,94,201601,2,660,3,2016
10110,61,-15808,94,201601,2,670,2,2016
10110,61,-15808,94,201601,2,680,2,2016
10110,61,-15808,94,201601,2,690,1,2016
10110,61,-15808,94,201601,2,700,1,2016
10112,61,-15808,94,201601,3,90,1,2016
10112,61,-15808,94,201601,2,150,2,2016
10112,61,-15808,94,201601,2,160,1,2016
10112,61,-15808,94,201601,1,170,2,2016
10112,61,-15808,94,201601,2,170,1,2016
10112,61,-15808,94,201601,1,180,3,2016
10112,61,-15808,94,201601,1,200,2,2016
10112,61,-15808,94,201601,2,200,4,2016
10112,61,-15808,94,201601,1,210,1,2016
10112,61,-15808,94,201601,2,210,3,2016
10112,61,-15808,94,201601,2,220,3,2016
10112,61,-15808,94,201601,1,230,1,2016
10112,61,-15808,94,201601,2,230,1,2016
10112,61,-15808,94,201601,1,250,1,2016
10112,61,-15808,94,201601,2,260,3,2016
10112,61,-15808,94,201601,2,280,2,2016
10112,61,-15808,94,201601,2,310,2,2016
10112,61,-15808,94,201601,1,320,2,2016
10112,61,-15808,94,201601,2,320,1,2016
10112,61,-15808,94,201601,1,330,1,2016
10112,61,-15808,94,201601,2,330,1,2016
10112,61,-15808,94,201601,2,340,2,2016
10112,61,-15808,94,201601,2,350,1,2016
10112,61,-15808,94,201601,1,360,2,2016
10112,61,-15808,94,201601,2,360,1,2016
10112,61,-15808,94,201601,1,370,1,2016
10112,61,-15808,94,201601,2,370,1,2016
10112,61,-15808,94,201601,1,380,1,2016
10112,61,-15808,94,201601,2,380,1,2016
10112,61,-15808,94,201601,2,390,1,2016
10112,61,-15808,94,201601,1,420,1,2016
10112,61,-15808,94,201601,1,430,1,2016
10112,61,-15808,94,201601,1,440,2,2016
10112,61,-15808,94,201601,2,490,1,2016
10130,61,-15808,94,201601,1,110,1,2016
10130,61,-15808,94,201601,2,110,2,2016
10130,61,-15808,94,201601,1,120,1,2016
10130,61,-15808,94,201601,2,130,2,2016
10130,61,-15808,94,201601,1,140,3,2016
10130,61,-15808,94,201601,2,140,1,2016
10130,61,-15808,94,201601,1,150,5,2016
10130,61,-15808,94,201601,2,150,4,2016
10130,61,-15808,94,201601,1,160,8,2016
10130,61,-15808,94,201601,2,160,4,2016
10130,61,-15808,94,201601,1,170,3,2016
10130,61,-15808,94,201601,2,170,2,2016
10130,61,-15808,94,201601,1,180,1,2016
10130,61,-15808,94,201601,1,210,2,2016
10130,61,-15808,94,201601,1,220,1,2016
10130,61,-15808,94,201601,1,230,2,2016
10130,61,-15808,94,201601,1,240,3,2016
10130,61,-15808,94,201601,2,240,2,2016
10130,61,-15808,94,201601,1,250,5,2016
10130,61,-15808,94,201601,2,250,5,2016
10130,61,-15808,94,201601,1,260,8,2016
10130,61,-15808,94,201601,2,260,2,2016
10130,61,-15808,94,201601,1,270,4,2016
10130,61,-15808,94,201601,2,270,6,2016
10130,61,-15808,94,201601,1,280,1,2016
10130,61,-15808,94,201601,2,280,1,2016
10130,61,-15808,94,201601,2,290,6,2016
10130,61,-15808,94,201601,2,300,1,2016
10130,61,-15808,94,201601,1,310,1,2016
10130,61,-15808,94,201601,1,320,4,2016
10130,61,-15808,94,201601,1,330,5,2016
10130,61,-15808,94,201601,2,330,1,2016
10130,61,-15808,94,201601,1,340,4,2016
10130,61,-15808,94,201601,2,340,1,2016
10130,61,-15808,94,201601,1,350,10,2016
10130,61,-15808,94,201601,2,350,3,2016
10130,61,-15808,94,201601,1,360,3,2016
10130,61,-15808,94,201601,2,360,4,2016
10130,61,-15808,94,201601,1,370,1,2016
10130,61,-15808,94,201601,2,370,7,2016
10130,61,-15808,94,201601,2,380,2,2016
10130,61,-15808,94,201601,2,390,2,2016
10130,61,-15808,94,201601,2,400,1,2016
10261,61,-15808,94,201601,2,400,1,2016
10261,61,-15808,94,201601,2,410,1,2016
21720,61,-15808,94,201601,1,510,4,2016
21720,61,-15808,94,201601,1,530,1,2016
21720,61,-15808,94,201601,1,540,1,2016
21720,61,-15808,94,201601,1,550,1,2016
21720,61,-15808,94,201601,2,560,1,2016
21720,61,-15808,94,201601,1,620,1,2016
21720,61,-15808,94,201601,2,670,1,2016
21720,61,-15808,94,201601,1,720,1,2016
21720,61,-15808,94,201601,2,740,1,2016
21740,61,-15808,94,201601,1,160,2,2016
21740,61,-15808,94,201601,2,160,1,2016
21740,61,-15808,94,201601,2,320,1,2016
21740,61,-15808,94,201601,2,480,1,2016
21740,61,-15808,94,201601,2,540,1,2016
21740,61,-15808,94,201601,2,570,1,2016
10110,21,-15536,178,201601,2,610,2,2016
10110,21,-15536,178,201601,2,480,1,2016
10110,21,-15536,178,201601,2,490,1,2016
10110,21,-15536,178,201601,1,530,1,2016
10110,21,-15536,178,201601,2,560,2,2016
10110,21,-15536,178,201601,2,600,1,2016
10110,21,-15536,178,201601,2,650,2,2016
10110,21,-15536,178,201601,2,660,1,2016
10110,21,-15536,178,201601,2,670,1,2016
10110,21,-15536,178,201601,2,710,1,2016
10112,21,-15536,178,201601,1,350,1,2016
10112,21,-15536,178,201601,1,360,1,2016
10112,21,-15536,178,201601,1,370,5,2016
10112,21,-15536,178,201601,1,380,5,2016
10112,21,-15536,178,201601,2,380,1,2016
10112,21,-15536,178,201601,1,390,1,2016
10112,21,-15536,178,201601,1,400,1,2016
10112,21,-15536,178,201601,1,410,4,2016
10112,21,-15536,178,201601,2,410,1,2016
10112,21,-15536,178,201601,1,420,5,2016
10112,21,-15536,178,201601,2,420,2,2016
10112,21,-15536,178,201601,1,430,5,2016
10112,21,-15536,178,201601,2,430,2,2016
10112,21,-15536,178,201601,1,440,7,2016
10112,21,-15536,178,201601,2,440,1,2016
10112,21,-15536,178,201601,1,450,1,2016
10112,21,-15536,178,201601,2,450,1,2016
10112,21,-15536,178,201601,1,460,4,2016
10112,21,-15536,178,201601,2,460,1,2016
10112,21,-15536,178,201601,1,470,3,2016
10112,21,-15536,178,201601,2,470,1,2016
10112,21,-15536,178,201601,1,480,6,2016
10112,21,-15536,178,201601,2,480,3,2016
10112,21,-15536,178,201601,1,490,6,2016
10112,21,-15536,178,201601,1,500,7,2016
10112,21,-15536,178,201601,1,510,8,2016
10112,21,-15536,178,201601,1,520,3,2016
10112,21,-15536,178,201601,1,530,5,2016
10112,21,-15536,178,201601,1,540,4,2016
10112,21,-15536,178,201601,2,540,2,2016
10112,21,-15536,178,201601,1,550,2,2016
10112,21,-15536,178,201601,1,560,1,2016
10112,21,-15536,178,201601,1,570,2,2016
10112,21,-15536,178,201601,1,580,2,2016
10112,21,-15536,178,201601,1,590,1,2016
21720,21,-15536,178,201601,1,670,1,2016
21740,21,-15536,178,201601,2,510,1,2016
21740,21,-15536,178,201601,1,520,1,2016
21740,21,-15536,178,201601,2,580,2,2016
30060,21,-15536,178,201601,1,400,1,2016
10110,61,-15752,94,201601,2,320,2,2016
10110,61,-15752,94,201601,2,330,1,2016
10110,61,-15752,94,201601,1,340,1,2016
10110,61,-15752,94,201601,2,340,2,2016
10110,61,-15752,94,201601,1,350,2,2016
10110,61,-15752,94,201601,2,350,9,2016
10110,61,-15752,94,201601,1,360,4,2016
10110,61,-15752,94,201601,2,360,4,2016
10110,61,-15752,94,201601,1,370,1,2016
10110,61,-15752,94,201601,2,370,4,2016
10110,61,-15752,94,201601,2,380,1,2016
